geo_device_id,region,country,device_model,os_version
gd_03760,EU,UK,iPhone 13,iOS 16.4
gd_03761,EU,DE,iPhone 15,iOS 17.5
gd_03762,EU,DE,Galaxy A54,Android 15
gd_03763,EU,UK,Galaxy S23,Android 12
gd_03764,NAM,CA,Pixel 8,Android 13
gd_03765,EU,ES,Galaxy S23,Android 15
gd_03766,NAM,US,iPhone 13,iOS 17.2
gd_03767,APAC,JP,Pixel 7,Android 14
gd_03768,NAM,US,Galaxy A54,Android 15
gd_03769,NAM,CA,Galaxy S23,Android 12
gd_03770,EU,DE,iPhone 14,iOS 17.5
gd_03771,LATAM,BR,Galaxy A54,Android 13
gd_03772,EU,DE,Galaxy S23,Android 12
gd_03773,LATAM,BR,Galaxy S23,Android 12
gd_03774,EU,UK,iPhone 15,iOS 17.5
gd_03775,NAM,CA,iPhone 14,iOS 17.2
gd_03776,APAC,ID,iPhone 14,iOS 17.2
gd_03777,APAC,ID,iPhone 13,iOS 17.2
gd_03778,NAM,US,iPhone 13,iOS 16.4
gd_03779,APAC,PH,Galaxy S23,Android 14
gd_03780,APAC,ID,iPhone 15,iOS 17.5
gd_03781,APAC,PH,Pixel 7,Android 15
gd_03782,LATAM,AR,iPhone 15,iOS 16.4
gd_03783,EU,FR,Pixel 8,Android 13
gd_03784,EU,DE,iPhone 15,iOS 16.4
gd_03785,NAM,US,iPhone 15,iOS 17.2
gd_03786,MEA,ZA,iPhone 14,iOS 18.1
gd_03787,APAC,PH,iPhone 15,iOS 16.4
gd_03788,APAC,PH,iPhone 15,iOS 17.5
gd_03789,NAM,CA,Pixel 8,Android 15
gd_03790,NAM,US,Pixel 7,Android 14
gd_03791,EU,DE,Redmi Note 12,Android 15
gd_03792,NAM,US,iPhone 15,iOS 18.1
gd_03793,EU,ES,Pixel 7,Android 15
gd_03794,LATAM,AR,iPhone 13,iOS 18.1
gd_03795,NAM,US,Pixel 8,Android 14
gd_03796,LATAM,MX,Galaxy A54,Android 15
gd_03797,NAM,US,Redmi Note 12,Android 15
gd_03798,APAC,PH,iPhone 14,iOS 17.2
gd_03799,APAC,PH,iPhone 15,iOS 17.2
gd_03800,EU,DE,Redmi Note 12,Android 12
gd_03801,EU,UK,Galaxy A54,Android 13
gd_03802,NAM,US,iPhone 14,iOS 17.5
gd_03803,APAC,IN,iPhone 13,iOS 18.1
gd_03804,LATAM,MX,Pixel 8,Android 14
gd_03805,EU,UK,Galaxy A54,Android 15
gd_03806,EU,ES,Redmi Note 12,Android 12
gd_03807,APAC,JP,iPhone 15,iOS 17.2
gd_03808,APAC,PH,iPhone 13,iOS 16.4
gd_03809,APAC,JP,Galaxy A54,Android 13
gd_03810,EU,DE,Galaxy A54,Android 15
gd_03811,NAM,US,iPhone 14,iOS 17.5
gd_03812,NAM,US,iPhone 13,iOS 17.5
gd_03813,NAM,CA,Galaxy A54,Android 14
gd_03814,MEA,AE,iPhone 15,iOS 16.4
gd_03815,LATAM,BR,Pixel 8,Android 13
gd_03816,LATAM,AR,Pixel 8,Android 14
gd_03817,EU,UK,Galaxy A54,Android 15
gd_03818,LATAM,MX,iPhone 15,iOS 17.2
gd_03819,LATAM,AR,iPhone 13,iOS 16.4
gd_03820,NAM,CA,Galaxy S23,Android 14
gd_03821,LATAM,MX,Redmi Note 12,Android 13
gd_03822,NAM,US,iPhone 14,iOS 16.4
gd_03823,MEA,ZA,iPhone 15,iOS 17.5
gd_03824,MEA,AE,iPhone 13,iOS 18.1
gd_03825,NAM,CA,Pixel 7,Android 14
gd_03826,LATAM,AR,iPhone 13,iOS 17.2
gd_03827,APAC,PH,Pixel 7,Android 12
gd_03828,LATAM,MX,Pixel 8,Android 12
gd_03829,MEA,AE,iPhone 15,iOS 17.2
gd_03830,APAC,IN,Galaxy A54,Android 14
gd_03831,NAM,US,iPhone 14,iOS 17.5
gd_03832,EU,UK,iPhone 15,iOS 16.4
gd_03833,APAC,ID,Pixel 8,Android 14
gd_03834,NAM,US,Galaxy S23,Android 14
gd_03835,APAC,ID,Redmi Note 12,Android 15
gd_03836,NAM,CA,Redmi Note 12,Android 15
gd_03837,APAC,ID,Galaxy S23,Android 13
gd_03838,MEA,NG,Galaxy A54,Android 14
gd_03839,APAC,IN,Pixel 8,Android 12
gd_03840,NAM,US,Pixel 7,Android 15
gd_03841,NAM,US,iPhone 15,iOS 16.4
gd_03842,NAM,US,Galaxy A54,Android 13
gd_03843,APAC,ID,Redmi Note 12,Android 15
gd_03844,APAC,IN,iPhone 15,iOS 17.2
gd_03845,APAC,JP,iPhone 13,iOS 18.1
gd_03846,APAC,PH,Pixel 7,Android 13
gd_03847,EU,ES,Galaxy S23,Android 13
gd_03848,APAC,JP,iPhone 14,iOS 17.2
gd_03849,EU,FR,Galaxy A54,Android 14
gd_03850,APAC,JP,iPhone 14,iOS 18.1
gd_03851,EU,FR,Galaxy A54,Android 12
gd_03852,NAM,US,Galaxy S23,Android 15
gd_03853,NAM,US,Galaxy S23,Android 15
gd_03854,MEA,NG,iPhone 15,iOS 17.5
gd_03855,APAC,PH,Pixel 8,Android 15
gd_03856,LATAM,BR,Pixel 7,Android 14
gd_03857,EU,ES,iPhone 14,iOS 17.2
gd_03858,EU,DE,iPhone 15,iOS 16.4
gd_03859,APAC,ID,Pixel 8,Android 15
gd_03860,NAM,CA,Pixel 7,Android 14
gd_03861,EU,UK,Galaxy A54,Android 14
gd_03862,EU,DE,iPhone 14,iOS 18.1
gd_03863,MEA,NG,iPhone 14,iOS 16.4
gd_03864,EU,UK,iPhone 15,iOS 17.2
gd_03865,NAM,US,Galaxy A54,Android 12
gd_03866,APAC,ID,Pixel 7,Android 13
gd_03867,LATAM,BR,Pixel 8,Android 15
gd_03868,EU,ES,iPhone 14,iOS 16.4
gd_03869,MEA,AE,iPhone 15,iOS 16.4
gd_03870,APAC,IN,iPhone 13,iOS 16.4
gd_03871,NAM,US,iPhone 14,iOS 17.5
gd_03872,APAC,PH,Galaxy A54,Android 12
gd_03873,APAC,IN,Pixel 8,Android 12
gd_03874,EU,FR,iPhone 13,iOS 17.2
gd_03875,LATAM,BR,Pixel 8,Android 13
gd_03876,APAC,ID,Galaxy S23,Android 15
gd_03877,LATAM,MX,iPhone 15,iOS 16.4
gd_03878,NAM,CA,Galaxy A54,Android 12
gd_03879,EU,DE,iPhone 13,iOS 17.2
gd_03880,NAM,US,iPhone 15,iOS 17.5
gd_03881,NAM,CA,Galaxy S23,Android 13
gd_03882,EU,FR,Pixel 8,Android 12
gd_03883,APAC,ID,Galaxy A54,Android 14
gd_03884,APAC,IN,Galaxy A54,Android 12
gd_03885,EU,DE,Galaxy A54,Android 14
gd_03886,EU,DE,iPhone 13,iOS 18.1
gd_03887,NAM,US,iPhone 15,iOS 16.4
gd_03888,EU,UK,Galaxy S23,Android 15
gd_03889,LATAM,AR,Redmi Note 12,Android 12
gd_03890,NAM,US,iPhone 13,iOS 17.5
gd_03891,EU,DE,Galaxy S23,Android 13
gd_03892,NAM,CA,Pixel 8,Android 13
gd_03893,APAC,JP,Pixel 8,Android 14
gd_03894,LATAM,AR,iPhone 15,iOS 17.2
gd_03895,EU,UK,iPhone 15,iOS 17.2
gd_03896,LATAM,MX,iPhone 13,iOS 17.2
gd_03897,LATAM,AR,iPhone 14,iOS 17.5
gd_03898,EU,DE,Pixel 7,Android 12
gd_03899,NAM,CA,iPhone 15,iOS 17.5
gd_03900,APAC,IN,iPhone 15,iOS 16.4
gd_03901,APAC,IN,Galaxy S23,Android 15
gd_03902,APAC,IN,iPhone 13,iOS 17.2
gd_03903,NAM,CA,iPhone 15,iOS 17.5
gd_03904,NAM,US,iPhone 14,iOS 18.1
gd_03905,NAM,US,Pixel 7,Android 15
gd_03906,EU,ES,iPhone 14,iOS 16.4
gd_03907,NAM,CA,iPhone 14,iOS 17.5
gd_03908,NAM,CA,Pixel 8,Android 13
gd_03909,APAC,PH,iPhone 15,iOS 17.2
gd_03910,MEA,AE,Galaxy S23,Android 12
gd_03911,APAC,PH,iPhone 13,iOS 17.5
gd_03912,APAC,ID,Galaxy A54,Android 15
gd_03913,APAC,ID,Galaxy A54,Android 14
gd_03914,EU,ES,iPhone 14,iOS 17.2
gd_03915,APAC,PH,Galaxy S23,Android 15
gd_03916,LATAM,BR,Galaxy A54,Android 14
gd_03917,EU,ES,Redmi Note 12,Android 13
gd_03918,APAC,JP,iPhone 13,iOS 17.2
gd_03919,NAM,US,iPhone 14,iOS 18.1
gd_03920,APAC,JP,iPhone 15,iOS 16.4
gd_03921,NAM,US,iPhone 13,iOS 18.1
gd_03922,NAM,CA,iPhone 14,iOS 17.5
gd_03923,NAM,US,iPhone 14,iOS 17.2
gd_03924,APAC,JP,Redmi Note 12,Android 12
gd_03925,APAC,JP,Galaxy S23,Android 15
gd_03926,NAM,CA,iPhone 13,iOS 18.1
gd_03927,APAC,IN,Galaxy A54,Android 14
gd_03928,NAM,US,iPhone 15,iOS 16.4
gd_03929,NAM,CA,Pixel 7,Android 15
gd_03930,EU,ES,Pixel 7,Android 15
gd_03931,NAM,CA,iPhone 13,iOS 16.4
gd_03932,EU,FR,iPhone 15,iOS 17.2
gd_03933,APAC,JP,iPhone 15,iOS 18.1
gd_03934,EU,UK,iPhone 14,iOS 17.2
gd_03935,APAC,PH,Galaxy A54,Android 13
gd_03936,APAC,ID,iPhone 14,iOS 18.1
gd_03937,NAM,CA,Pixel 8,Android 15
gd_03938,LATAM,AR,iPhone 13,iOS 16.4
gd_03939,NAM,CA,iPhone 15,iOS 17.2
gd_03940,NAM,CA,iPhone 15,iOS 17.2
gd_03941,EU,DE,Pixel 7,Android 12
gd_03942,EU,DE,Galaxy A54,Android 13
gd_03943,MEA,AE,Pixel 7,Android 15
gd_03944,APAC,IN,Redmi Note 12,Android 13
gd_03945,EU,ES,iPhone 13,iOS 16.4
gd_03946,EU,FR,iPhone 13,iOS 18.1
gd_03947,LATAM,BR,iPhone 14,iOS 18.1
gd_03948,EU,FR,iPhone 14,iOS 16.4
gd_03949,LATAM,BR,Pixel 7,Android 12
gd_03950,APAC,ID,Pixel 7,Android 14
gd_03951,NAM,US,iPhone 14,iOS 17.2
gd_03952,LATAM,AR,Galaxy S23,Android 14
gd_03953,MEA,AE,iPhone 14,iOS 16.4
gd_03954,NAM,CA,iPhone 14,iOS 16.4
gd_03955,EU,ES,Redmi Note 12,Android 12
gd_03956,APAC,IN,Pixel 7,Android 14
gd_03957,NAM,CA,Galaxy S23,Android 13
gd_03958,EU,UK,iPhone 14,iOS 16.4
gd_03959,APAC,IN,iPhone 14,iOS 17.5
gd_03960,EU,UK,iPhone 13,iOS 16.4
gd_03961,LATAM,AR,iPhone 14,iOS 18.1
gd_03962,EU,UK,Galaxy A54,Android 12
gd_03963,APAC,JP,Pixel 8,Android 12
gd_03964,EU,DE,iPhone 13,iOS 17.2
gd_03965,EU,ES,Redmi Note 12,Android 15
gd_03966,NAM,US,iPhone 15,iOS 17.5
gd_03967,LATAM,MX,iPhone 13,iOS 18.1
gd_03968,APAC,ID,iPhone 13,iOS 18.1
gd_03969,LATAM,AR,iPhone 15,iOS 17.5
gd_03970,EU,ES,Galaxy A54,Android 13
gd_03971,MEA,NG,iPhone 13,iOS 18.1
gd_03972,NAM,CA,Redmi Note 12,Android 12
gd_03973,LATAM,AR,iPhone 15,iOS 17.2
gd_03974,APAC,ID,Galaxy A54,Android 12
gd_03975,LATAM,MX,Galaxy A54,Android 14
gd_03976,LATAM,AR,Pixel 8,Android 15
gd_03977,APAC,IN,iPhone 13,iOS 17.2
gd_03978,EU,ES,iPhone 15,iOS 16.4
gd_03979,NAM,US,Pixel 7,Android 12
gd_03980,LATAM,BR,iPhone 14,iOS 16.4
gd_03981,NAM,US,Pixel 8,Android 12
gd_03982,NAM,US,iPhone 14,iOS 18.1
gd_03983,NAM,CA,iPhone 14,iOS 18.1
gd_03984,NAM,CA,Pixel 8,Android 14
gd_03985,NAM,CA,iPhone 13,iOS 18.1
gd_03986,NAM,US,Pixel 7,Android 12
gd_03987,EU,ES,Pixel 8,Android 14
gd_03988,LATAM,BR,Galaxy A54,Android 13
gd_03989,NAM,US,Galaxy S23,Android 14
gd_03990,NAM,US,iPhone 14,iOS 17.2
gd_03991,LATAM,AR,iPhone 14,iOS 17.5
gd_03992,NAM,CA,Redmi Note 12,Android 13
gd_03993,APAC,ID,iPhone 13,iOS 17.2
gd_03994,EU,DE,iPhone 13,iOS 17.5
gd_03995,NAM,US,Galaxy A54,Android 15
gd_03996,APAC,PH,iPhone 13,iOS 17.2
gd_03997,LATAM,MX,Pixel 8,Android 15
gd_03998,EU,FR,iPhone 14,iOS 18.1
gd_03999,EU,ES,Redmi Note 12,Android 14
gd_04000,LATAM,MX,Pixel 7,Android 12
gd_04001,LATAM,AR,iPhone 13,iOS 17.2
gd_04002,LATAM,MX,Galaxy S23,Android 13
gd_04003,NAM,US,Galaxy S23,Android 12
gd_04004,EU,ES,iPhone 14,iOS 17.2
gd_04005,NAM,CA,iPhone 15,iOS 17.5
gd_04006,NAM,US,iPhone 14,iOS 17.5
gd_04007,NAM,CA,iPhone 15,iOS 16.4
gd_04008,APAC,IN,iPhone 15,iOS 17.2
gd_04009,EU,ES,iPhone 13,iOS 18.1
gd_04010,APAC,JP,iPhone 14,iOS 17.5
gd_04011,LATAM,MX,Galaxy S23,Android 14
gd_04012,APAC,ID,iPhone 14,iOS 17.2
gd_04013,MEA,NG,iPhone 13,iOS 16.4
gd_04014,EU,DE,Pixel 8,Android 14
gd_04015,LATAM,MX,Pixel 8,Android 15
gd_04016,NAM,CA,Pixel 7,Android 14
gd_04017,NAM,US,Pixel 7,Android 14
gd_04018,NAM,CA,Pixel 7,Android 12
gd_04019,LATAM,BR,iPhone 15,iOS 17.2
gd_04020,LATAM,AR,Pixel 7,Android 12
gd_04021,LATAM,BR,Galaxy A54,Android 12
gd_04022,EU,FR,Galaxy S23,Android 12
gd_04023,LATAM,AR,Galaxy A54,Android 13
gd_04024,NAM,US,Redmi Note 12,Android 15
gd_04025,NAM,US,Galaxy S23,Android 13
gd_04026,APAC,ID,iPhone 13,iOS 17.5
gd_04027,APAC,PH,Pixel 7,Android 12
gd_04028,APAC,JP,Redmi Note 12,Android 14
gd_04029,MEA,ZA,iPhone 13,iOS 16.4
gd_04030,NAM,CA,Galaxy A54,Android 13
gd_04031,NAM,CA,iPhone 13,iOS 18.1
gd_04032,NAM,US,Pixel 8,Android 13
gd_04033,APAC,PH,Pixel 8,Android 14
gd_04034,EU,ES,Redmi Note 12,Android 14
gd_04035,EU,DE,Pixel 7,Android 13
gd_04036,APAC,ID,iPhone 13,iOS 17.2
gd_04037,EU,FR,iPhone 15,iOS 16.4
gd_04038,MEA,NG,Pixel 7,Android 15
gd_04039,NAM,US,Galaxy A54,Android 14
gd_04040,EU,DE,Redmi Note 12,Android 13
gd_04041,NAM,CA,Pixel 7,Android 12
gd_04042,EU,ES,iPhone 15,iOS 17.2
gd_04043,NAM,CA,iPhone 14,iOS 18.1
gd_04044,EU,FR,iPhone 14,iOS 17.2
gd_04045,EU,FR,iPhone 14,iOS 17.2
gd_04046,APAC,JP,iPhone 14,iOS 17.5
gd_04047,NAM,US,iPhone 15,iOS 16.4
gd_04048,APAC,PH,Galaxy A54,Android 14
gd_04049,NAM,US,iPhone 13,iOS 16.4
gd_04050,APAC,JP,Pixel 8,Android 12
gd_04051,APAC,JP,iPhone 14,iOS 18.1
gd_04052,EU,FR,iPhone 14,iOS 18.1
gd_04053,LATAM,AR,Pixel 7,Android 13
gd_04054,NAM,CA,iPhone 13,iOS 17.5
gd_04055,NAM,US,Pixel 7,Android 14
gd_04056,APAC,JP,Galaxy S23,Android 15
gd_04057,EU,FR,Pixel 7,Android 13
gd_04058,LATAM,BR,Pixel 7,Android 12
gd_04059,APAC,ID,Galaxy A54,Android 13
gd_04060,LATAM,MX,iPhone 13,iOS 16.4
gd_04061,NAM,CA,Pixel 8,Android 14
gd_04062,EU,UK,iPhone 14,iOS 18.1
gd_04063,EU,UK,Pixel 7,Android 15
gd_04064,MEA,NG,Galaxy A54,Android 12
gd_04065,LATAM,BR,Pixel 8,Android 15
gd_04066,EU,ES,iPhone 14,iOS 16.4
gd_04067,APAC,ID,iPhone 15,iOS 17.5
gd_04068,APAC,JP,iPhone 15,iOS 17.2
gd_04069,APAC,JP,iPhone 13,iOS 16.4
gd_04070,NAM,US,iPhone 13,iOS 18.1
gd_04071,MEA,NG,Galaxy S23,Android 13
gd_04072,APAC,JP,Galaxy S23,Android 14
gd_04073,APAC,IN,Galaxy A54,Android 12
gd_04074,MEA,NG,iPhone 15,iOS 18.1
gd_04075,NAM,US,Galaxy S23,Android 14
gd_04076,APAC,JP,iPhone 14,iOS 17.5
gd_04077,APAC,ID,iPhone 14,iOS 16.4
gd_04078,APAC,IN,iPhone 15,iOS 18.1
gd_04079,LATAM,MX,iPhone 14,iOS 18.1
gd_04080,MEA,NG,iPhone 13,iOS 17.5
gd_04081,APAC,ID,Galaxy S23,Android 14
gd_04082,MEA,NG,iPhone 13,iOS 18.1
gd_04083,MEA,NG,Galaxy A54,Android 14
gd_04084,NAM,US,Galaxy A54,Android 14
gd_04085,NAM,US,Galaxy A54,Android 14
gd_04086,APAC,JP,Redmi Note 12,Android 13
gd_04087,EU,ES,Pixel 8,Android 12
gd_04088,NAM,US,iPhone 15,iOS 16.4
gd_04089,APAC,JP,Galaxy A54,Android 15
gd_04090,EU,ES,Pixel 7,Android 12
gd_04091,EU,DE,iPhone 14,iOS 17.5
gd_04092,APAC,JP,Galaxy S23,Android 14
gd_04093,NAM,CA,iPhone 15,iOS 18.1
gd_04094,APAC,JP,iPhone 14,iOS 18.1
gd_04095,LATAM,BR,iPhone 15,iOS 16.4
gd_04096,APAC,IN,iPhone 15,iOS 16.4
gd_04097,NAM,CA,Galaxy S23,Android 15
gd_04098,NAM,US,iPhone 13,iOS 16.4
gd_04099,NAM,US,iPhone 14,iOS 17.5
gd_04100,APAC,IN,Galaxy A54,Android 12
gd_04101,EU,UK,Redmi Note 12,Android 15
gd_04102,LATAM,MX,Pixel 7,Android 13
gd_04103,LATAM,MX,Galaxy A54,Android 12
gd_04104,MEA,NG,Pixel 8,Android 15
gd_04105,APAC,IN,Pixel 7,Android 15
gd_04106,EU,FR,Redmi Note 12,Android 15
gd_04107,NAM,CA,iPhone 15,iOS 16.4
gd_04108,APAC,IN,Pixel 8,Android 13
gd_04109,LATAM,MX,iPhone 15,iOS 17.5
gd_04110,APAC,PH,iPhone 14,iOS 18.1
gd_04111,NAM,CA,Galaxy S23,Android 14
gd_04112,NAM,US,Redmi Note 12,Android 14
gd_04113,NAM,US,iPhone 15,iOS 16.4
gd_04114,APAC,JP,iPhone 14,iOS 16.4
gd_04115,NAM,US,iPhone 14,iOS 17.5
gd_04116,APAC,IN,Redmi Note 12,Android 13
gd_04117,NAM,CA,iPhone 13,iOS 16.4
gd_04118,EU,FR,iPhone 13,iOS 16.4
gd_04119,EU,FR,Pixel 7,Android 12
gd_04120,LATAM,AR,iPhone 14,iOS 17.5
gd_04121,NAM,US,iPhone 15,iOS 16.4
gd_04122,APAC,ID,iPhone 15,iOS 17.5
gd_04123,APAC,IN,iPhone 15,iOS 17.5
gd_04124,MEA,NG,Pixel 7,Android 13
gd_04125,NAM,CA,Galaxy S23,Android 12
gd_04126,EU,ES,Galaxy A54,Android 12
gd_04127,MEA,AE,Galaxy A54,Android 12
gd_04128,NAM,CA,Redmi Note 12,Android 15
gd_04129,NAM,CA,iPhone 15,iOS 16.4
gd_04130,NAM,US,Redmi Note 12,Android 14
gd_04131,APAC,IN,iPhone 14,iOS 18.1
gd_04132,MEA,ZA,Galaxy A54,Android 15
gd_04133,EU,UK,Pixel 7,Android 14
gd_04134,NAM,US,Galaxy A54,Android 15
gd_04135,EU,FR,Galaxy A54,Android 14
gd_04136,NAM,US,iPhone 14,iOS 18.1
gd_04137,APAC,ID,Pixel 8,Android 13
gd_04138,APAC,IN,Pixel 8,Android 13
gd_04139,MEA,NG,Redmi Note 12,Android 12
gd_04140,APAC,ID,iPhone 13,iOS 17.5
gd_04141,LATAM,BR,iPhone 15,iOS 16.4
gd_04142,EU,ES,iPhone 13,iOS 17.2
gd_04143,LATAM,AR,iPhone 13,iOS 16.4
gd_04144,LATAM,MX,iPhone 15,iOS 18.1
gd_04145,APAC,IN,iPhone 13,iOS 17.5
gd_04146,APAC,PH,Galaxy S23,Android 13
gd_04147,NAM,US,Pixel 7,Android 15
gd_04148,APAC,IN,iPhone 13,iOS 17.5
gd_04149,APAC,ID,iPhone 15,iOS 17.2
gd_04150,MEA,ZA,iPhone 15,iOS 17.2
gd_04151,LATAM,AR,iPhone 14,iOS 17.5
gd_04152,EU,DE,Redmi Note 12,Android 14
gd_04153,NAM,CA,iPhone 14,iOS 18.1
gd_04154,EU,DE,iPhone 14,iOS 16.4
gd_04155,MEA,ZA,iPhone 14,iOS 17.2
gd_04156,NAM,US,iPhone 13,iOS 18.1
gd_04157,MEA,ZA,iPhone 13,iOS 16.4
gd_04158,APAC,IN,iPhone 14,iOS 18.1
gd_04159,EU,FR,iPhone 15,iOS 17.5
gd_04160,EU,ES,Pixel 7,Android 15
gd_04161,EU,ES,Pixel 7,Android 13
gd_04162,APAC,IN,Pixel 8,Android 13
gd_04163,LATAM,MX,iPhone 15,iOS 17.5
gd_04164,EU,FR,Galaxy A54,Android 14
gd_04165,APAC,ID,iPhone 14,iOS 18.1
gd_04166,APAC,ID,Pixel 8,Android 13
gd_04167,APAC,IN,iPhone 14,iOS 18.1
gd_04168,LATAM,MX,iPhone 13,iOS 17.5
gd_04169,NAM,CA,Pixel 7,Android 15
gd_04170,MEA,AE,iPhone 13,iOS 17.2
gd_04171,MEA,ZA,Redmi Note 12,Android 15
gd_04172,NAM,US,Pixel 8,Android 14
gd_04173,NAM,US,Galaxy S23,Android 15
gd_04174,EU,ES,Redmi Note 12,Android 14
gd_04175,APAC,JP,Galaxy A54,Android 13
gd_04176,APAC,IN,Redmi Note 12,Android 15
gd_04177,EU,UK,iPhone 14,iOS 17.2
gd_04178,EU,ES,iPhone 13,iOS 17.2
gd_04179,NAM,CA,iPhone 14,iOS 17.2
gd_04180,APAC,IN,iPhone 14,iOS 17.2
gd_04181,EU,FR,iPhone 15,iOS 16.4
gd_04182,MEA,AE,iPhone 13,iOS 17.2
gd_04183,NAM,CA,Galaxy A54,Android 12
gd_04184,LATAM,BR,Redmi Note 12,Android 13
gd_04185,EU,UK,Redmi Note 12,Android 15
gd_04186,EU,FR,iPhone 14,iOS 17.5
gd_04187,EU,DE,Redmi Note 12,Android 15
gd_04188,APAC,IN,iPhone 15,iOS 18.1
gd_04189,EU,FR,Redmi Note 12,Android 14
gd_04190,NAM,CA,Redmi Note 12,Android 14
gd_04191,APAC,JP,Galaxy A54,Android 12
gd_04192,NAM,CA,Redmi Note 12,Android 12
gd_04193,APAC,ID,iPhone 13,iOS 17.5
gd_04194,APAC,PH,Pixel 7,Android 14
gd_04195,NAM,CA,iPhone 14,iOS 16.4
gd_04196,EU,ES,Galaxy A54,Android 15
gd_04197,MEA,ZA,iPhone 15,iOS 16.4
gd_04198,APAC,PH,iPhone 14,iOS 17.2
gd_04199,EU,ES,Redmi Note 12,Android 12
gd_04200,APAC,IN,Redmi Note 12,Android 12
gd_04201,NAM,US,iPhone 13,iOS 18.1
gd_04202,APAC,ID,Galaxy A54,Android 12
gd_04203,MEA,AE,Galaxy S23,Android 14
gd_04204,APAC,ID,iPhone 14,iOS 17.5
gd_04205,NAM,CA,Galaxy A54,Android 12
gd_04206,NAM,CA,iPhone 15,iOS 17.5
gd_04207,EU,ES,iPhone 14,iOS 17.5
gd_04208,NAM,US,Redmi Note 12,Android 12
gd_04209,EU,FR,Galaxy S23,Android 15
gd_04210,APAC,ID,iPhone 13,iOS 16.4
gd_04211,NAM,CA,iPhone 14,iOS 16.4
gd_04212,APAC,PH,iPhone 13,iOS 17.2
gd_04213,APAC,PH,Galaxy A54,Android 15
gd_04214,MEA,NG,Pixel 7,Android 15
gd_04215,MEA,NG,Galaxy S23,Android 13
gd_04216,APAC,IN,iPhone 13,iOS 18.1
gd_04217,APAC,IN,Pixel 7,Android 12
gd_04218,APAC,PH,iPhone 13,iOS 17.2
gd_04219,EU,FR,Galaxy S23,Android 15
gd_04220,LATAM,MX,iPhone 14,iOS 17.5
gd_04221,NAM,US,Pixel 8,Android 15
gd_04222,LATAM,AR,iPhone 14,iOS 17.2
gd_04223,MEA,ZA,iPhone 14,iOS 16.4
gd_04224,NAM,US,Galaxy A54,Android 15
gd_04225,EU,UK,iPhone 15,iOS 18.1
gd_04226,APAC,JP,iPhone 15,iOS 16.4
gd_04227,LATAM,MX,iPhone 14,iOS 17.2
gd_04228,NAM,CA,Redmi Note 12,Android 12
gd_04229,APAC,PH,iPhone 15,iOS 16.4
gd_04230,LATAM,BR,iPhone 15,iOS 18.1
gd_04231,NAM,US,iPhone 14,iOS 16.4
gd_04232,EU,UK,iPhone 13,iOS 17.5
gd_04233,NAM,CA,iPhone 15,iOS 16.4
gd_04234,MEA,NG,Redmi Note 12,Android 15
gd_04235,NAM,US,Pixel 8,Android 15
gd_04236,EU,DE,iPhone 14,iOS 16.4
gd_04237,APAC,JP,iPhone 14,iOS 18.1
gd_04238,LATAM,MX,iPhone 14,iOS 18.1
gd_04239,NAM,CA,Galaxy A54,Android 15
gd_04240,APAC,PH,Galaxy S23,Android 14
gd_04241,APAC,IN,Pixel 7,Android 12
gd_04242,MEA,ZA,Redmi Note 12,Android 13
gd_04243,APAC,ID,iPhone 14,iOS 18.1
gd_04244,APAC,JP,Galaxy A54,Android 15
gd_04245,APAC,ID,iPhone 15,iOS 18.1
gd_04246,LATAM,AR,iPhone 14,iOS 18.1
gd_04247,LATAM,BR,Pixel 7,Android 15
gd_04248,APAC,ID,Galaxy S23,Android 13
gd_04249,NAM,CA,iPhone 14,iOS 17.2
gd_04250,NAM,US,Galaxy S23,Android 12
gd_04251,MEA,ZA,Redmi Note 12,Android 12
gd_04252,LATAM,AR,Redmi Note 12,Android 12
gd_04253,APAC,ID,iPhone 13,iOS 16.4
gd_04254,NAM,CA,iPhone 15,iOS 16.4
gd_04255,MEA,ZA,Pixel 8,Android 12
gd_04256,NAM,US,Redmi Note 12,Android 14
gd_04257,NAM,CA,Pixel 7,Android 14
gd_04258,EU,DE,Pixel 8,Android 12
gd_04259,MEA,ZA,iPhone 13,iOS 17.5
gd_04260,NAM,US,Pixel 7,Android 12
gd_04261,NAM,US,Pixel 7,Android 13
gd_04262,NAM,CA,iPhone 13,iOS 17.2
gd_04263,MEA,ZA,iPhone 15,iOS 18.1
gd_04264,LATAM,BR,iPhone 13,iOS 16.4
gd_04265,EU,ES,Redmi Note 12,Android 12
gd_04266,LATAM,AR,Redmi Note 12,Android 13
gd_04267,NAM,US,iPhone 15,iOS 16.4
gd_04268,APAC,IN,Galaxy S23,Android 14
gd_04269,LATAM,BR,Galaxy A54,Android 14
gd_04270,EU,ES,Galaxy S23,Android 14
gd_04271,NAM,US,Redmi Note 12,Android 13
gd_04272,LATAM,AR,Galaxy S23,Android 13
gd_04273,APAC,JP,iPhone 15,iOS 17.5
gd_04274,APAC,PH,iPhone 13,iOS 17.5
gd_04275,APAC,PH,Pixel 7,Android 13
gd_04276,APAC,PH,iPhone 13,iOS 16.4
gd_04277,NAM,US,Galaxy A54,Android 13
gd_04278,APAC,PH,iPhone 13,iOS 18.1
gd_04279,EU,ES,Galaxy A54,Android 13
gd_04280,MEA,NG,Pixel 8,Android 13
gd_04281,LATAM,AR,iPhone 15,iOS 16.4
gd_04282,LATAM,MX,iPhone 15,iOS 16.4
