geo_device_id,region,country,device_model,os_version
gd_03763,MEA,AE,Pixel 7,Android 15
gd_03764,EU,UK,iPhone 13,iOS 17.2
gd_03765,APAC,IN,Pixel 7,Android 14
gd_03766,MEA,NG,Galaxy A54,Android 12
gd_03767,NAM,US,Pixel 7,Android 12
gd_03768,APAC,IN,iPhone 15,iOS 17.2
gd_03769,NAM,US,Galaxy S23,Android 13
gd_03770,APAC,JP,Pixel 7,Android 13
gd_03771,EU,FR,iPhone 14,iOS 18.1
gd_03772,MEA,ZA,iPhone 13,iOS 18.1
gd_03773,EU,ES,Redmi Note 12,Android 12
gd_03774,NAM,US,iPhone 14,iOS 18.1
gd_03775,LATAM,AR,Redmi Note 12,Android 15
gd_03776,LATAM,BR,iPhone 14,iOS 16.4
gd_03777,APAC,PH,iPhone 13,iOS 17.5
gd_03778,APAC,ID,Pixel 8,Android 14
gd_03779,NAM,CA,Galaxy S23,Android 14
gd_03780,APAC,ID,iPhone 15,iOS 17.5
gd_03781,NAM,CA,Galaxy S23,Android 12
gd_03782,NAM,CA,iPhone 15,iOS 16.4
gd_03783,MEA,ZA,iPhone 14,iOS 17.2
gd_03784,APAC,IN,Pixel 8,Android 15
gd_03785,NAM,US,Galaxy S23,Android 13
gd_03786,NAM,US,iPhone 13,iOS 16.4
gd_03787,MEA,AE,Galaxy A54,Android 14
gd_03788,NAM,US,iPhone 13,iOS 18.1
gd_03789,NAM,CA,Galaxy A54,Android 12
gd_03790,NAM,US,Pixel 8,Android 14
gd_03791,NAM,US,Pixel 8,Android 14
gd_03792,EU,DE,iPhone 14,iOS 17.2
gd_03793,MEA,AE,iPhone 15,iOS 17.5
gd_03794,EU,DE,iPhone 15,iOS 17.5
gd_03795,APAC,ID,Pixel 8,Android 15
gd_03796,APAC,ID,Redmi Note 12,Android 14
gd_03797,APAC,ID,Redmi Note 12,Android 13
gd_03798,APAC,ID,iPhone 15,iOS 16.4
gd_03799,APAC,PH,Redmi Note 12,Android 14
gd_03800,APAC,JP,Galaxy A54,Android 12
gd_03801,APAC,ID,iPhone 13,iOS 17.5
gd_03802,LATAM,AR,iPhone 15,iOS 18.1
gd_03803,APAC,JP,iPhone 15,iOS 18.1
gd_03804,LATAM,AR,iPhone 13,iOS 17.5
gd_03805,NAM,CA,Redmi Note 12,Android 15
gd_03806,APAC,IN,Galaxy A54,Android 15
gd_03807,APAC,JP,iPhone 14,iOS 16.4
gd_03808,EU,ES,Redmi Note 12,Android 15
gd_03809,LATAM,BR,iPhone 13,iOS 18.1
gd_03810,EU,UK,Galaxy A54,Android 14
gd_03811,NAM,CA,Galaxy A54,Android 14
gd_03812,LATAM,AR,Pixel 7,Android 12
gd_03813,NAM,US,Galaxy S23,Android 13
gd_03814,EU,FR,Galaxy S23,Android 13
gd_03815,EU,FR,Pixel 8,Android 14
gd_03816,LATAM,MX,iPhone 15,iOS 18.1
gd_03817,EU,UK,Galaxy A54,Android 13
gd_03818,APAC,ID,Pixel 8,Android 15
gd_03819,LATAM,AR,Galaxy S23,Android 15
gd_03820,APAC,PH,iPhone 13,iOS 17.2
gd_03821,MEA,NG,iPhone 13,iOS 18.1
gd_03822,LATAM,BR,Galaxy A54,Android 12
gd_03823,EU,DE,Redmi Note 12,Android 12
gd_03824,MEA,ZA,Pixel 8,Android 13
gd_03825,APAC,ID,Pixel 8,Android 14
gd_03826,NAM,CA,Galaxy A54,Android 12
gd_03827,NAM,US,Galaxy S23,Android 13
gd_03828,APAC,IN,Pixel 7,Android 15
gd_03829,NAM,CA,iPhone 15,iOS 16.4
gd_03830,APAC,PH,Pixel 8,Android 13
gd_03831,EU,FR,iPhone 13,iOS 17.5
gd_03832,APAC,PH,Galaxy S23,Android 15
gd_03833,NAM,CA,Galaxy A54,Android 12
gd_03834,LATAM,MX,Galaxy S23,Android 12
gd_03835,EU,ES,Galaxy A54,Android 14
gd_03836,NAM,US,iPhone 13,iOS 17.2
gd_03837,EU,DE,Galaxy S23,Android 12
gd_03838,EU,FR,Galaxy A54,Android 14
gd_03839,APAC,JP,Galaxy S23,Android 14
gd_03840,APAC,ID,iPhone 13,iOS 17.2
gd_03841,NAM,US,Redmi Note 12,Android 14
gd_03842,LATAM,BR,iPhone 13,iOS 17.2
gd_03843,EU,FR,iPhone 15,iOS 17.5
gd_03844,NAM,US,Galaxy A54,Android 14
gd_03845,LATAM,MX,Pixel 7,Android 12
gd_03846,APAC,ID,Pixel 8,Android 12
gd_03847,APAC,PH,Pixel 8,Android 12
gd_03848,EU,DE,Redmi Note 12,Android 15
gd_03849,EU,UK,iPhone 14,iOS 17.2
gd_03850,APAC,JP,iPhone 13,iOS 17.5
gd_03851,NAM,US,iPhone 15,iOS 18.1
gd_03852,EU,DE,Pixel 7,Android 14
gd_03853,MEA,ZA,Redmi Note 12,Android 12
gd_03854,APAC,IN,Redmi Note 12,Android 13
gd_03855,EU,ES,Pixel 8,Android 14
gd_03856,NAM,US,Pixel 7,Android 15
gd_03857,APAC,JP,iPhone 15,iOS 18.1
gd_03858,NAM,CA,iPhone 15,iOS 18.1
gd_03859,NAM,US,iPhone 14,iOS 16.4
gd_03860,NAM,CA,iPhone 13,iOS 16.4
gd_03861,APAC,ID,iPhone 13,iOS 18.1
gd_03862,APAC,PH,Pixel 7,Android 13
gd_03863,NAM,US,Galaxy A54,Android 14
gd_03864,NAM,US,iPhone 14,iOS 18.1
gd_03865,APAC,PH,Pixel 8,Android 12
gd_03866,APAC,PH,Galaxy A54,Android 14
gd_03867,APAC,PH,iPhone 14,iOS 17.5
gd_03868,NAM,US,iPhone 13,iOS 17.2
gd_03869,APAC,PH,Galaxy S23,Android 15
gd_03870,MEA,AE,Redmi Note 12,Android 12
gd_03871,APAC,PH,iPhone 15,iOS 17.2
gd_03872,NAM,CA,iPhone 15,iOS 17.5
gd_03873,APAC,IN,iPhone 15,iOS 17.5
gd_03874,EU,DE,iPhone 13,iOS 17.2
gd_03875,NAM,US,iPhone 13,iOS 18.1
gd_03876,EU,DE,Galaxy S23,Android 14
gd_03877,LATAM,MX,Galaxy S23,Android 13
gd_03878,EU,DE,Galaxy A54,Android 15
gd_03879,LATAM,MX,Galaxy A54,Android 14
gd_03880,APAC,JP,iPhone 15,iOS 17.5
gd_03881,APAC,IN,iPhone 13,iOS 16.4
gd_03882,NAM,US,iPhone 15,iOS 17.2
gd_03883,APAC,JP,Galaxy A54,Android 14
gd_03884,NAM,US,iPhone 15,iOS 17.5
gd_03885,EU,UK,Galaxy S23,Android 13
gd_03886,NAM,CA,iPhone 13,iOS 18.1
gd_03887,EU,DE,Pixel 7,Android 15
gd_03888,APAC,IN,Galaxy A54,Android 12
gd_03889,NAM,US,Redmi Note 12,Android 15
gd_03890,EU,FR,iPhone 15,iOS 17.5
gd_03891,MEA,NG,Galaxy S23,Android 14
gd_03892,NAM,CA,Galaxy S23,Android 12
gd_03893,EU,FR,iPhone 13,iOS 17.2
gd_03894,EU,ES,iPhone 14,iOS 17.2
gd_03895,EU,FR,iPhone 13,iOS 17.5
gd_03896,APAC,ID,iPhone 15,iOS 17.2
gd_03897,NAM,CA,Galaxy A54,Android 15
gd_03898,EU,DE,iPhone 13,iOS 17.2
gd_03899,APAC,PH,Redmi Note 12,Android 12
gd_03900,EU,ES,Galaxy A54,Android 12
gd_03901,MEA,AE,Pixel 8,Android 12
gd_03902,MEA,AE,Galaxy S23,Android 13
gd_03903,NAM,CA,Pixel 7,Android 15
gd_03904,EU,ES,Redmi Note 12,Android 15
gd_03905,NAM,US,Pixel 7,Android 14
gd_03906,NAM,CA,iPhone 15,iOS 18.1
gd_03907,EU,FR,Galaxy A54,Android 13
gd_03908,APAC,IN,iPhone 15,iOS 17.2
gd_03909,EU,UK,Pixel 8,Android 15
gd_03910,NAM,CA,iPhone 15,iOS 17.2
gd_03911,EU,DE,iPhone 14,iOS 16.4
gd_03912,MEA,ZA,Pixel 8,Android 14
gd_03913,MEA,AE,Pixel 8,Android 14
gd_03914,NAM,CA,iPhone 15,iOS 17.2
gd_03915,APAC,IN,Galaxy S23,Android 15
gd_03916,EU,DE,iPhone 14,iOS 16.4
gd_03917,APAC,ID,iPhone 14,iOS 16.4
gd_03918,APAC,PH,Galaxy S23,Android 15
gd_03919,LATAM,MX,iPhone 14,iOS 17.2
gd_03920,NAM,US,iPhone 14,iOS 17.2
gd_03921,EU,FR,Pixel 7,Android 14
gd_03922,MEA,NG,Redmi Note 12,Android 12
gd_03923,NAM,US,Galaxy S23,Android 12
gd_03924,NAM,CA,Redmi Note 12,Android 15
gd_03925,APAC,IN,iPhone 14,iOS 16.4
gd_03926,LATAM,MX,Galaxy S23,Android 15
gd_03927,APAC,ID,iPhone 14,iOS 17.5
gd_03928,LATAM,AR,Redmi Note 12,Android 12
gd_03929,APAC,PH,iPhone 13,iOS 17.5
gd_03930,NAM,CA,iPhone 14,iOS 17.5
gd_03931,APAC,PH,iPhone 13,iOS 17.5
gd_03932,LATAM,AR,Redmi Note 12,Android 12
gd_03933,LATAM,BR,Galaxy S23,Android 15
gd_03934,NAM,US,iPhone 15,iOS 16.4
gd_03935,NAM,CA,Pixel 8,Android 13
gd_03936,LATAM,BR,Pixel 7,Android 14
gd_03937,NAM,CA,Galaxy A54,Android 13
gd_03938,NAM,CA,Pixel 7,Android 15
gd_03939,LATAM,AR,iPhone 14,iOS 16.4
gd_03940,APAC,IN,iPhone 13,iOS 17.5
gd_03941,EU,UK,iPhone 13,iOS 18.1
gd_03942,NAM,US,Pixel 7,Android 12
gd_03943,NAM,CA,iPhone 14,iOS 17.5
gd_03944,LATAM,MX,iPhone 15,iOS 17.5
gd_03945,EU,FR,Pixel 8,Android 14
gd_03946,NAM,US,iPhone 13,iOS 17.2
gd_03947,EU,DE,Pixel 7,Android 15
gd_03948,NAM,US,iPhone 15,iOS 16.4
gd_03949,NAM,US,iPhone 15,iOS 18.1
gd_03950,EU,ES,Galaxy S23,Android 12
gd_03951,APAC,IN,Galaxy S23,Android 15
gd_03952,NAM,CA,Galaxy A54,Android 14
gd_03953,EU,DE,iPhone 15,iOS 16.4
gd_03954,EU,ES,Redmi Note 12,Android 13
gd_03955,EU,FR,iPhone 13,iOS 17.5
gd_03956,NAM,US,Galaxy S23,Android 14
gd_03957,NAM,CA,Redmi Note 12,Android 14
gd_03958,NAM,US,iPhone 14,iOS 17.2
gd_03959,EU,UK,iPhone 15,iOS 17.5
gd_03960,APAC,ID,Redmi Note 12,Android 14
gd_03961,NAM,CA,Pixel 7,Android 15
gd_03962,LATAM,AR,Galaxy A54,Android 12
gd_03963,APAC,ID,iPhone 14,iOS 17.2
gd_03964,NAM,US,iPhone 13,iOS 18.1
gd_03965,NAM,CA,Galaxy A54,Android 14
gd_03966,NAM,CA,Pixel 7,Android 12
gd_03967,NAM,US,iPhone 14,iOS 17.2
gd_03968,APAC,IN,iPhone 14,iOS 17.5
gd_03969,NAM,CA,iPhone 14,iOS 17.2
gd_03970,LATAM,AR,iPhone 14,iOS 18.1
gd_03971,EU,ES,iPhone 15,iOS 18.1
gd_03972,APAC,IN,Redmi Note 12,Android 12
gd_03973,APAC,PH,Galaxy A54,Android 15
gd_03974,APAC,IN,Pixel 8,Android 13
gd_03975,MEA,NG,Redmi Note 12,Android 12
gd_03976,MEA,NG,iPhone 15,iOS 17.5
gd_03977,EU,DE,Redmi Note 12,Android 13
gd_03978,NAM,US,Redmi Note 12,Android 15
gd_03979,EU,FR,iPhone 15,iOS 16.4
gd_03980,NAM,US,iPhone 15,iOS 17.5
gd_03981,APAC,JP,iPhone 15,iOS 16.4
gd_03982,EU,DE,iPhone 14,iOS 17.2
gd_03983,EU,DE,iPhone 14,iOS 16.4
gd_03984,APAC,PH,Pixel 8,Android 12
gd_03985,EU,ES,Redmi Note 12,Android 14
gd_03986,APAC,ID,Galaxy A54,Android 15
gd_03987,EU,DE,iPhone 14,iOS 17.2
gd_03988,LATAM,AR,Galaxy A54,Android 13
gd_03989,APAC,ID,iPhone 13,iOS 17.5
gd_03990,NAM,US,iPhone 15,iOS 17.5
gd_03991,APAC,PH,Galaxy S23,Android 12
gd_03992,NAM,CA,Redmi Note 12,Android 13
gd_03993,APAC,ID,Pixel 7,Android 12
gd_03994,APAC,IN,iPhone 13,iOS 16.4
gd_03995,EU,UK,iPhone 15,iOS 18.1
gd_03996,APAC,JP,iPhone 15,iOS 17.5
gd_03997,LATAM,BR,iPhone 14,iOS 16.4
gd_03998,LATAM,MX,iPhone 14,iOS 16.4
gd_03999,APAC,PH,iPhone 14,iOS 18.1
gd_04000,APAC,IN,iPhone 14,iOS 16.4
gd_04001,EU,ES,Pixel 7,Android 13
gd_04002,LATAM,BR,iPhone 14,iOS 16.4
gd_04003,LATAM,BR,iPhone 14,iOS 17.2
gd_04004,NAM,CA,Pixel 8,Android 15
gd_04005,NAM,CA,Pixel 8,Android 13
gd_04006,NAM,CA,Galaxy A54,Android 12
gd_04007,NAM,CA,iPhone 15,iOS 16.4
gd_04008,EU,DE,iPhone 14,iOS 16.4
gd_04009,NAM,CA,Galaxy A54,Android 15
gd_04010,APAC,PH,Pixel 8,Android 14
gd_04011,NAM,CA,Galaxy S23,Android 15
gd_04012,NAM,US,Galaxy S23,Android 14
gd_04013,APAC,PH,iPhone 13,iOS 16.4
gd_04014,EU,DE,Pixel 7,Android 14
gd_04015,EU,DE,iPhone 14,iOS 18.1
gd_04016,LATAM,BR,Redmi Note 12,Android 13
gd_04017,MEA,ZA,iPhone 14,iOS 18.1
gd_04018,APAC,IN,Redmi Note 12,Android 13
gd_04019,NAM,CA,Redmi Note 12,Android 14
gd_04020,NAM,CA,Galaxy A54,Android 15
gd_04021,MEA,AE,Redmi Note 12,Android 12
gd_04022,APAC,PH,iPhone 14,iOS 17.5
gd_04023,APAC,ID,Galaxy A54,Android 12
gd_04024,APAC,ID,iPhone 13,iOS 18.1
gd_04025,NAM,US,iPhone 13,iOS 17.2
gd_04026,EU,ES,Galaxy S23,Android 13
gd_04027,LATAM,BR,iPhone 13,iOS 16.4
gd_04028,LATAM,BR,iPhone 15,iOS 18.1
gd_04029,NAM,CA,Redmi Note 12,Android 13
gd_04030,APAC,JP,Pixel 7,Android 15
gd_04031,NAM,US,Redmi Note 12,Android 12
gd_04032,MEA,AE,Pixel 7,Android 15
gd_04033,NAM,CA,Pixel 7,Android 14
gd_04034,APAC,IN,iPhone 15,iOS 17.2
gd_04035,NAM,CA,Galaxy A54,Android 14
gd_04036,APAC,JP,iPhone 15,iOS 17.5
gd_04037,APAC,IN,Galaxy S23,Android 13
gd_04038,EU,FR,iPhone 14,iOS 17.2
gd_04039,LATAM,BR,Pixel 7,Android 12
gd_04040,LATAM,AR,Galaxy A54,Android 13
gd_04041,LATAM,MX,Redmi Note 12,Android 15
gd_04042,EU,UK,Galaxy S23,Android 15
gd_04043,APAC,JP,Redmi Note 12,Android 14
gd_04044,APAC,ID,Pixel 8,Android 12
gd_04045,APAC,ID,Redmi Note 12,Android 15
gd_04046,EU,ES,iPhone 14,iOS 16.4
gd_04047,APAC,JP,Pixel 7,Android 15
gd_04048,NAM,US,iPhone 14,iOS 17.2
gd_04049,EU,UK,iPhone 14,iOS 18.1
gd_04050,NAM,CA,Pixel 7,Android 15
gd_04051,EU,UK,Redmi Note 12,Android 13
gd_04052,NAM,CA,Pixel 8,Android 14
gd_04053,NAM,US,Galaxy A54,Android 13
gd_04054,LATAM,AR,Redmi Note 12,Android 12
gd_04055,APAC,ID,iPhone 14,iOS 17.2
gd_04056,NAM,CA,Galaxy A54,Android 15
gd_04057,LATAM,MX,Galaxy S23,Android 13
gd_04058,MEA,ZA,Galaxy A54,Android 13
gd_04059,LATAM,AR,iPhone 13,iOS 18.1
gd_04060,LATAM,AR,Pixel 8,Android 15
gd_04061,MEA,ZA,iPhone 14,iOS 18.1
gd_04062,APAC,IN,iPhone 13,iOS 17.2
gd_04063,MEA,AE,iPhone 15,iOS 17.2
gd_04064,MEA,NG,Galaxy A54,Android 13
gd_04065,EU,FR,Pixel 7,Android 13
gd_04066,LATAM,BR,iPhone 13,iOS 17.2
gd_04067,LATAM,AR,Pixel 7,Android 13
gd_04068,LATAM,MX,Galaxy A54,Android 15
gd_04069,LATAM,MX,Galaxy S23,Android 12
gd_04070,EU,DE,Galaxy S23,Android 15
gd_04071,EU,UK,iPhone 14,iOS 17.2
gd_04072,APAC,IN,iPhone 14,iOS 18.1
gd_04073,APAC,JP,Pixel 8,Android 12
gd_04074,LATAM,MX,iPhone 13,iOS 17.5
gd_04075,LATAM,BR,iPhone 13,iOS 16.4
gd_04076,APAC,IN,iPhone 15,iOS 18.1
gd_04077,MEA,NG,iPhone 15,iOS 17.5
gd_04078,NAM,US,iPhone 13,iOS 17.2
gd_04079,MEA,ZA,iPhone 13,iOS 17.5
gd_04080,NAM,US,iPhone 14,iOS 18.1
gd_04081,APAC,JP,Galaxy A54,Android 15
gd_04082,NAM,CA,iPhone 14,iOS 18.1
gd_04083,APAC,JP,iPhone 14,iOS 18.1
gd_04084,EU,ES,iPhone 13,iOS 18.1
gd_04085,NAM,CA,Galaxy S23,Android 12
gd_04086,APAC,PH,iPhone 15,iOS 17.5
gd_04087,APAC,IN,Galaxy S23,Android 14
gd_04088,NAM,US,iPhone 15,iOS 18.1
gd_04089,APAC,JP,iPhone 15,iOS 18.1
gd_04090,NAM,CA,iPhone 15,iOS 16.4
gd_04091,NAM,CA,Galaxy S23,Android 15
gd_04092,NAM,US,iPhone 14,iOS 18.1
gd_04093,APAC,ID,iPhone 14,iOS 17.2
gd_04094,LATAM,BR,iPhone 13,iOS 17.2
gd_04095,APAC,ID,iPhone 14,iOS 17.5
gd_04096,LATAM,AR,Pixel 7,Android 14
gd_04097,APAC,IN,iPhone 14,iOS 16.4
gd_04098,LATAM,MX,iPhone 13,iOS 16.4
gd_04099,MEA,ZA,Galaxy S23,Android 12
gd_04100,EU,DE,iPhone 15,iOS 18.1
gd_04101,NAM,CA,Galaxy S23,Android 15
gd_04102,NAM,CA,Galaxy A54,Android 14
gd_04103,APAC,ID,Galaxy S23,Android 13
gd_04104,APAC,PH,iPhone 15,iOS 17.5
gd_04105,NAM,CA,Pixel 8,Android 13
gd_04106,LATAM,AR,Redmi Note 12,Android 12
gd_04107,MEA,NG,iPhone 15,iOS 17.5
gd_04108,NAM,CA,iPhone 15,iOS 17.5
gd_04109,NAM,CA,Pixel 7,Android 15
gd_04110,NAM,US,Redmi Note 12,Android 12
gd_04111,EU,FR,iPhone 15,iOS 18.1
gd_04112,LATAM,AR,Pixel 8,Android 14
gd_04113,APAC,JP,iPhone 14,iOS 17.5
gd_04114,NAM,US,iPhone 14,iOS 17.2
gd_04115,EU,FR,Pixel 7,Android 15
gd_04116,NAM,CA,Galaxy S23,Android 14
gd_04117,EU,UK,iPhone 14,iOS 18.1
gd_04118,EU,ES,Pixel 8,Android 15
gd_04119,APAC,PH,iPhone 14,iOS 17.5
gd_04120,APAC,JP,Galaxy S23,Android 13
gd_04121,LATAM,AR,iPhone 15,iOS 16.4
gd_04122,NAM,CA,Pixel 7,Android 13
gd_04123,LATAM,MX,iPhone 15,iOS 17.2
gd_04124,NAM,CA,iPhone 15,iOS 17.2
gd_04125,EU,ES,Redmi Note 12,Android 14
gd_04126,LATAM,BR,iPhone 13,iOS 17.2
gd_04127,APAC,PH,iPhone 14,iOS 18.1
gd_04128,NAM,US,Pixel 8,Android 15
gd_04129,EU,DE,Redmi Note 12,Android 15
gd_04130,APAC,PH,iPhone 15,iOS 18.1
gd_04131,MEA,NG,iPhone 14,iOS 16.4
gd_04132,APAC,ID,iPhone 13,iOS 17.5
gd_04133,NAM,CA,Redmi Note 12,Android 12
gd_04134,EU,UK,iPhone 14,iOS 17.5
gd_04135,NAM,US,Pixel 7,Android 13
gd_04136,NAM,CA,Redmi Note 12,Android 15
gd_04137,APAC,IN,Redmi Note 12,Android 12
gd_04138,LATAM,AR,Galaxy S23,Android 12
gd_04139,NAM,US,Galaxy A54,Android 12
gd_04140,LATAM,BR,iPhone 14,iOS 17.2
gd_04141,APAC,PH,Pixel 8,Android 12
gd_04142,APAC,IN,Galaxy A54,Android 15
gd_04143,NAM,US,Redmi Note 12,Android 13
gd_04144,EU,UK,Redmi Note 12,Android 14
gd_04145,NAM,CA,Galaxy A54,Android 14
gd_04146,NAM,US,iPhone 14,iOS 18.1
gd_04147,EU,FR,iPhone 15,iOS 17.5
gd_04148,EU,UK,Redmi Note 12,Android 15
gd_04149,NAM,CA,iPhone 13,iOS 18.1
gd_04150,NAM,CA,Pixel 8,Android 13
gd_04151,LATAM,BR,Galaxy S23,Android 13
gd_04152,LATAM,AR,iPhone 14,iOS 16.4
gd_04153,EU,DE,iPhone 15,iOS 17.5
gd_04154,MEA,NG,iPhone 14,iOS 17.5
gd_04155,NAM,US,iPhone 13,iOS 17.2
gd_04156,EU,ES,Pixel 7,Android 14
gd_04157,LATAM,BR,Galaxy A54,Android 15
gd_04158,EU,FR,Galaxy A54,Android 15
gd_04159,NAM,US,iPhone 14,iOS 17.2
gd_04160,EU,UK,iPhone 14,iOS 18.1
gd_04161,APAC,IN,iPhone 13,iOS 17.2
gd_04162,APAC,PH,iPhone 13,iOS 16.4
gd_04163,EU,UK,Galaxy A54,Android 12
gd_04164,EU,ES,Galaxy S23,Android 14
gd_04165,NAM,CA,iPhone 13,iOS 16.4
gd_04166,APAC,IN,Pixel 8,Android 13
gd_04167,NAM,US,iPhone 15,iOS 16.4
gd_04168,LATAM,MX,Galaxy S23,Android 14
gd_04169,APAC,ID,iPhone 15,iOS 16.4
gd_04170,EU,FR,iPhone 14,iOS 18.1
gd_04171,APAC,PH,iPhone 14,iOS 16.4
gd_04172,NAM,CA,iPhone 15,iOS 18.1
gd_04173,EU,FR,iPhone 14,iOS 18.1
gd_04174,EU,ES,Pixel 7,Android 12
gd_04175,EU,ES,Galaxy S23,Android 14
gd_04176,APAC,IN,Galaxy A54,Android 15
gd_04177,MEA,AE,iPhone 14,iOS 17.5
gd_04178,EU,ES,Galaxy S23,Android 15
gd_04179,EU,UK,iPhone 15,iOS 18.1
gd_04180,APAC,JP,iPhone 14,iOS 16.4
gd_04181,EU,ES,Pixel 8,Android 12
gd_04182,NAM,US,Pixel 7,Android 13
gd_04183,MEA,NG,iPhone 14,iOS 17.5
gd_04184,LATAM,AR,Galaxy A54,Android 12
gd_04185,MEA,AE,iPhone 13,iOS 18.1
gd_04186,NAM,CA,iPhone 14,iOS 17.2
gd_04187,NAM,CA,iPhone 14,iOS 18.1
gd_04188,EU,DE,iPhone 15,iOS 18.1
gd_04189,MEA,AE,iPhone 15,iOS 17.5
gd_04190,NAM,CA,Pixel 8,Android 15
gd_04191,NAM,US,iPhone 13,iOS 18.1
gd_04192,NAM,CA,Galaxy A54,Android 13
gd_04193,APAC,PH,iPhone 13,iOS 16.4
gd_04194,LATAM,MX,iPhone 14,iOS 17.5
gd_04195,APAC,JP,Pixel 7,Android 15
gd_04196,NAM,US,Galaxy A54,Android 15
gd_04197,APAC,IN,Pixel 7,Android 15
gd_04198,EU,DE,iPhone 14,iOS 16.4
gd_04199,NAM,US,Galaxy S23,Android 14
gd_04200,EU,ES,iPhone 13,iOS 17.5
gd_04201,APAC,IN,iPhone 15,iOS 16.4
gd_04202,EU,DE,iPhone 14,iOS 16.4
gd_04203,MEA,ZA,Galaxy S23,Android 14
gd_04204,EU,UK,Pixel 7,Android 12
gd_04205,EU,DE,Pixel 7,Android 12
gd_04206,APAC,JP,Pixel 7,Android 15
gd_04207,APAC,PH,iPhone 14,iOS 16.4
gd_04208,NAM,US,iPhone 15,iOS 16.4
gd_04209,APAC,IN,Galaxy A54,Android 15
gd_04210,NAM,US,Redmi Note 12,Android 12
gd_04211,EU,DE,Pixel 8,Android 14
gd_04212,APAC,PH,Pixel 7,Android 12
gd_04213,APAC,IN,iPhone 13,iOS 17.2
gd_04214,EU,DE,Galaxy A54,Android 12
gd_04215,NAM,CA,Galaxy A54,Android 15
gd_04216,APAC,ID,iPhone 14,iOS 16.4
gd_04217,EU,FR,iPhone 13,iOS 17.2
gd_04218,MEA,NG,iPhone 15,iOS 17.5
gd_04219,APAC,JP,iPhone 15,iOS 18.1
gd_04220,LATAM,MX,Pixel 8,Android 13
gd_04221,EU,ES,iPhone 15,iOS 17.2
gd_04222,LATAM,AR,Galaxy A54,Android 15
gd_04223,NAM,CA,iPhone 15,iOS 17.2
gd_04224,EU,UK,iPhone 14,iOS 17.2
gd_04225,NAM,CA,Pixel 7,Android 15
gd_04226,NAM,CA,iPhone 14,iOS 18.1
gd_04227,MEA,NG,Pixel 7,Android 12
gd_04228,APAC,JP,iPhone 13,iOS 18.1
gd_04229,APAC,ID,iPhone 15,iOS 17.5
gd_04230,APAC,JP,Redmi Note 12,Android 12
gd_04231,APAC,JP,Galaxy S23,Android 14
gd_04232,APAC,PH,iPhone 13,iOS 16.4
gd_04233,LATAM,MX,Pixel 8,Android 15
gd_04234,APAC,JP,iPhone 13,iOS 17.2
gd_04235,APAC,PH,Galaxy S23,Android 15
gd_04236,EU,ES,Galaxy S23,Android 15
gd_04237,MEA,ZA,Pixel 7,Android 15
gd_04238,NAM,CA,Galaxy A54,Android 13
gd_04239,EU,UK,Galaxy A54,Android 15
gd_04240,LATAM,AR,Galaxy A54,Android 14
gd_04241,NAM,US,Redmi Note 12,Android 13
gd_04242,NAM,US,Galaxy A54,Android 15
gd_04243,EU,FR,iPhone 15,iOS 17.5
gd_04244,EU,FR,Pixel 8,Android 14
gd_04245,MEA,NG,Galaxy S23,Android 15
gd_04246,LATAM,MX,Galaxy S23,Android 13
gd_04247,EU,UK,iPhone 15,iOS 16.4
gd_04248,MEA,AE,iPhone 14,iOS 17.2
gd_04249,APAC,JP,iPhone 15,iOS 17.2
gd_04250,LATAM,MX,Galaxy S23,Android 12
gd_04251,NAM,US,iPhone 13,iOS 18.1
gd_04252,EU,ES,Redmi Note 12,Android 14
gd_04253,NAM,CA,iPhone 15,iOS 17.5
gd_04254,NAM,US,iPhone 13,iOS 17.2
gd_04255,APAC,IN,Pixel 7,Android 12
gd_04256,NAM,US,iPhone 15,iOS 17.2
gd_04257,APAC,IN,Pixel 8,Android 15
gd_04258,APAC,JP,iPhone 13,iOS 16.4
gd_04259,NAM,CA,iPhone 14,iOS 18.1
gd_04260,EU,DE,Pixel 7,Android 15
gd_04261,APAC,JP,Pixel 8,Android 12
gd_04262,LATAM,AR,Redmi Note 12,Android 14
gd_04263,EU,ES,iPhone 13,iOS 18.1
gd_04264,MEA,AE,Galaxy A54,Android 14
gd_04265,LATAM,MX,Galaxy A54,Android 13
gd_04266,APAC,JP,Pixel 8,Android 12
gd_04267,EU,ES,iPhone 13,iOS 16.4
gd_04268,APAC,PH,Galaxy S23,Android 15
gd_04269,LATAM,BR,iPhone 14,iOS 16.4
gd_04270,EU,ES,iPhone 15,iOS 17.5
gd_04271,MEA,AE,Pixel 8,Android 13
gd_04272,LATAM,AR,Galaxy S23,Android 14
gd_04273,EU,ES,Galaxy A54,Android 12
gd_04274,APAC,PH,iPhone 13,iOS 18.1
gd_04275,APAC,IN,iPhone 15,iOS 18.1
gd_04276,APAC,IN,Redmi Note 12,Android 15
gd_04277,LATAM,AR,iPhone 13,iOS 17.5
gd_04278,NAM,US,Pixel 8,Android 14
gd_04279,NAM,US,iPhone 15,iOS 16.4
gd_04280,EU,DE,Redmi Note 12,Android 13
gd_04281,MEA,AE,Pixel 7,Android 13
gd_04282,EU,UK,Redmi Note 12,Android 13
gd_04283,LATAM,BR,iPhone 13,iOS 18.1
gd_04284,EU,DE,Pixel 8,Android 13
gd_04285,EU,FR,iPhone 14,iOS 18.1
gd_04286,LATAM,MX,Galaxy A54,Android 12
